experiment_id,agent,seed,episode_id,track,year,race_name,lap_index,current_lap,position_before,position_after,tyre_compound_before,tyre_compound_after,tyre_age_before,tyre_age_after,track_wetness,safety_car_flag,pit_window,gap_to_leader,gap_ahead,gap_behind,action,action_name,action_valid,reward,cumulative_reward,lap_time,lap_delta,terminated,truncated,inference_ms,observation,next_observation,mask_0,q_0,mask_1,q_1,mask_2,q_2,mask_3,q_3,mask_4,q_4,mask_5,q_5
sample-run,qrl,1002,qrl-1002-monaco,monaco,2026,Monaco Grand Prix,76,76,6,7,intermediate,intermediate,0,1,0.0,False,False,19.95,1.9,1.73,0,stay_out,True,-0.7,-69.2,79.767,1.767,False,False,1.6635,,,True,1.0239,True,0.3559,True,-0.6954,True,0.6648,False,-2.0821,False,0.0375
sample-run,qrl,1002,qrl-1002-monaco,monaco,2026,Monaco Grand Prix,77,77,5,6,intermediate,intermediate,1,2,0.0,False,False,16.28,1.22,1.78,0,stay_out,True,-0.6,-69.8,76.689,-1.311,True,False,2.9121,,,True,1.7617,True,-1.1692,True,0.371,True,-1.8417,False,-0.1568,False,1.3322
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,0,0,11,12,medium,medium,0,1,0.0,False,False,29.11,1.89,2.43,0,stay_out,True,-1.2,-1.2,77.251,-0.749,False,False,1.0347,,,True,3.0428,True,-0.1152,True,1.9799,True,0.7536,False,0.9486,False,-1.6653
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,1,1,10,11,medium,medium,1,2,0.0,False,False,30.12,1.67,1.4,0,stay_out,True,-1.1,-2.3,77.912,-0.088,False,False,0.8465,,,True,0.5193,True,-0.9736,True,0.5668,True,1.2675,False,0.4148,False,0.1167
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,2,2,9,10,medium,medium,2,3,0.0,False,False,17.61,1.98,0.69,0,stay_out,True,-1.0,-3.3,77.782,-0.218,False,False,1.154,,,True,3.0317,True,-1.4939,True,-0.1874,True,-0.9364,False,1.6769,False,-0.1797
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,3,3,9,10,intermediate,intermediate,0,0,0.179,False,False,19.3,2.0,1.14,4,pit_intermediate,True,-1.05,-4.35,81.746,3.746,False,False,0.4303,,,True,-1.4277,True,1.2207,True,1.0912,True,0.6947,True,1.2193,True,0.0441
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,4,4,10,11,intermediate,intermediate,0,1,0.0,False,False,25.72,1.46,1.95,0,stay_out,True,-1.1,-5.45,78.618,0.618,False,False,1.1452,,,True,1.0754,True,0.065,True,1.1971,True,0.2765,False,1.3529,False,0.5483
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,5,5,10,11,intermediate,intermediate,0,0,0.019,False,False,25.45,2.74,2.56,4,pit_intermediate,True,-1.15,-6.6,83.302,5.302,False,False,1.0676,,,True,0.8929,True,0.5772,True,0.9735,True,0.18,True,3.0779,True,0.9455
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,6,6,11,12,intermediate,intermediate,0,1,0.0,False,False,25.92,2.17,2.06,0,stay_out,True,-1.2,-7.8,78.004,0.004,False,False,0.8029,,,True,1.5114,True,0.6278,True,0.2509,True,-0.0181,False,-0.7623,False,-0.3082
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,7,7,12,13,intermediate,intermediate,1,2,0.0,False,False,32.62,2.72,2.26,0,stay_out,True,-1.3,-9.1,77.661,-0.339,False,False,1.0679,,,True,1.268,True,-0.3901,True,-2.129,True,1.2081,False,0.3377,False,0.7086
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,8,8,11,12,intermediate,intermediate,2,3,0.0,False,False,35.0,1.37,0.97,0,stay_out,True,-1.2,-10.3,78.384,0.384,False,False,0.7125,,,True,2.3338,True,-0.2553,True,-0.6955,True,-0.5251,False,-0.2709,False,-0.1325
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,9,9,11,12,intermediate,intermediate,3,4,0.0,False,False,30.04,1.25,1.69,0,stay_out,True,-1.2,-11.5,79.555,1.555,False,False,1.1725,,,True,2.2679,True,-0.0297,True,-1.6889,True,-0.3323,False,-0.409,False,-0.7271
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,10,10,11,12,intermediate,intermediate,4,5,0.0,False,False,21.91,0.64,2.5,0,stay_out,True,-1.2,-12.7,77.981,-0.019,False,False,1.1583,,,True,2.2464,True,0.3378,True,-0.4326,True,-0.6073,False,-1.2609,False,-0.3381
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,11,11,10,11,intermediate,intermediate,5,6,0.0,False,False,23.13,2.4,2.26,0,stay_out,True,-1.1,-13.8,77.401,-0.599,False,False,0.6187,,,True,2.0668,True,0.5017,True,-0.2791,True,0.586,False,-0.818,False,0.0399
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,12,12,10,11,intermediate,intermediate,6,7,0.0,False,False,26.72,2.33,2.19,0,stay_out,True,-1.1,-14.9,78.235,0.235,False,False,0.4961,,,True,2.4495,True,1.2328,True,1.2489,True,-0.9856,False,-0.6951,False,0.0253
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,13,13,11,12,intermediate,intermediate,7,8,0.0,False,False,18.36,0.92,2.11,0,stay_out,True,-1.2,-16.1,78.021,0.021,False,False,0.8155,,,True,1.6214,True,0.4737,True,-0.4713,True,0.5943,False,0.6081,False,0.0101
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,14,14,12,13,intermediate,intermediate,8,9,0.0,False,False,37.52,1.98,2.54,0,stay_out,True,-1.3,-17.4,79.295,1.295,False,False,0.917,,,True,2.0266,True,1.2737,True,0.4289,True,-0.8818,False,2.3492,False,1.2462
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,15,15,13,14,intermediate,intermediate,9,10,0.0,False,False,27.45,1.04,1.97,0,stay_out,True,-1.4,-18.8,78.586,0.586,False,False,0.435,,,True,2.0443,True,-0.1176,True,0.7332,True,1.0383,False,-0.0862,False,0.3567
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,16,16,12,13,intermediate,intermediate,10,11,0.0,False,False,23.07,2.25,1.56,0,stay_out,True,-1.3,-20.1,79.774,1.774,False,False,1.1594,,,True,3.0717,True,-1.7271,True,0.7315,True,0.2249,False,-1.6826,False,0.4311
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,17,17,12,13,intermediate,intermediate,11,12,0.0,False,False,19.79,2.91,1.97,0,stay_out,True,-1.3,-21.4,78.673,0.673,False,False,0.7325,,,True,1.0362,True,1.3496,True,1.2116,True,-0.3736,False,-0.9269,False,0.7871
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,18,18,12,13,intermediate,intermediate,12,13,0.0,False,False,22.83,1.77,2.72,0,stay_out,True,-1.3,-22.7,78.563,0.563,False,False,1.0547,,,True,1.2476,True,2.0893,True,0.08,True,1.8444,False,0.6244,False,1.375
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,19,19,13,14,intermediate,intermediate,13,14,0.0,False,False,21.42,1.76,1.54,0,stay_out,True,-1.4,-24.1,80.463,2.463,False,False,1.0237,,,True,1.3742,True,1.9539,True,0.1955,True,-0.7941,False,-0.0501,False,0.5189
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,20,20,12,13,intermediate,intermediate,14,15,0.0,False,False,25.72,2.53,2.71,0,stay_out,True,-1.3,-25.4,77.771,-0.229,False,False,1.1594,,,True,1.9566,True,0.1542,True,-0.6339,True,1.2937,False,-0.3764,False,0.2531
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,21,21,11,12,intermediate,intermediate,15,16,0.0,False,True,34.37,1.86,0.82,0,stay_out,True,-1.2,-26.6,78.082,0.082,False,False,0.5178,,,True,-1.3616,True,0.5379,True,-0.6557,True,-0.7412,False,-0.5656,False,0.4584
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,22,22,11,12,intermediate,intermediate,16,17,0.0,False,True,35.17,2.67,2.13,0,stay_out,True,-1.2,-27.8,78.924,0.924,False,False,1.1829,,,True,1.4633,True,-0.6604,True,1.719,True,-0.4037,False,0.6709,False,-1.201
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,23,23,11,12,intermediate,intermediate,17,18,0.0,False,True,22.31,1.96,0.9,0,stay_out,True,-1.2,-29.0,79.577,1.577,False,False,0.6867,,,True,0.8481,True,-0.3892,True,0.3128,True,-1.7814,False,0.1237,False,-0.4742
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,24,24,11,12,intermediate,intermediate,18,19,0.0,False,True,23.65,2.95,1.57,0,stay_out,True,-1.2,-30.2,77.75,-0.25,False,False,1.0547,,,True,1.731,True,-0.78,True,0.0509,True,-1.0392,False,0.0395,False,0.8857
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,25,25,11,12,intermediate,intermediate,19,20,0.0,False,True,34.47,1.77,1.93,0,stay_out,True,-1.2,-31.4,80.98,2.98,False,False,0.8793,,,True,0.6555,True,-0.9704,True,-0.1482,True,1.1384,False,-0.4762,False,0.1346
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,26,26,11,12,intermediate,intermediate,20,21,0.0,False,True,22.14,1.92,2.68,0,stay_out,True,-1.2,-32.6,77.135,-0.865,False,False,1.1579,,,True,1.1927,True,1.2584,True,-1.0112,True,0.0371,False,0.0689,False,0.8729
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,27,27,10,11,soft,soft,0,0,0.0,False,False,26.8,2.08,0.92,1,pit_soft,True,-0.6,-33.2,79.169,1.169,False,False,0.6769,,,True,-0.5321,True,1.7648,True,-1.3233,True,0.0616,False,0.4914,False,0.8687
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,28,28,10,11,intermediate,intermediate,0,0,0.035,False,False,32.57,0.87,2.68,4,pit_intermediate,True,-1.15,-34.35,80.886,2.886,False,False,0.8918,,,True,-0.179,True,-0.8386,True,0.9985,True,-0.9469,True,0.2833,True,-0.1634
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,29,29,10,11,intermediate,intermediate,0,1,0.0,False,False,18.04,2.25,2.66,0,stay_out,True,-1.1,-35.45,77.208,-0.792,False,False,0.9575,,,True,2.031,True,-0.701,True,-0.7035,True,0.7735,False,-0.284,False,0.1385
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,30,30,10,11,intermediate,intermediate,1,2,0.0,False,False,17.92,1.55,2.41,0,stay_out,True,-1.1,-36.55,78.496,0.496,False,False,1.0711,,,True,1.2361,True,-2.1307,True,1.0622,True,0.85,False,-0.7221,False,0.3981
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,31,31,9,10,intermediate,intermediate,2,3,0.0,False,False,17.91,2.83,0.96,0,stay_out,True,-1.0,-37.55,77.64,-0.36,False,False,1.0947,,,True,-0.3898,True,-0.18,True,1.8087,True,0.345,False,-0.6964,False,0.4768
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,32,32,8,9,intermediate,intermediate,3,4,0.0,False,False,15.22,0.99,2.05,0,stay_out,True,-0.9,-38.45,76.165,-1.835,False,False,1.0932,,,True,1.7545,True,-1.7223,True,0.1888,True,2.8586,False,-1.7719,False,0.1073
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,33,33,8,9,intermediate,intermediate,4,5,0.0,False,False,24.59,2.83,1.06,0,stay_out,True,-0.9,-39.35,79.097,1.097,False,False,0.7569,,,True,0.1375,True,0.9147,True,-0.6039,True,0.3577,False,0.7212,False,0.7211
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,34,34,7,8,intermediate,intermediate,5,6,0.0,False,False,23.63,1.35,2.3,0,stay_out,True,-0.8,-40.15,78.47,0.47,False,False,0.4459,,,True,0.1171,True,-0.0307,True,0.4909,True,0.4397,False,0.18,False,1.1252
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,35,35,7,8,intermediate,intermediate,0,0,0.071,False,False,16.99,0.93,2.66,4,pit_intermediate,True,-0.85,-41.0,80.627,2.627,False,False,0.631,,,True,1.7401,True,-1.2444,True,-1.102,True,0.3517,True,-0.3569,True,-0.7915
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,36,36,7,8,intermediate,intermediate,0,1,0.0,False,False,14.26,1.5,1.85,0,stay_out,True,-0.8,-41.8,79.582,1.582,False,False,0.6687,,,True,-0.1701,True,1.2576,True,0.9585,True,0.0422,False,2.0256,False,0.2771
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,37,37,7,8,intermediate,intermediate,1,2,0.0,False,False,19.46,1.74,0.83,0,stay_out,True,-0.8,-42.6,77.763,-0.237,False,False,0.8567,,,True,1.8793,True,-1.534,True,0.8519,True,-0.2697,False,1.6155,False,0.6157
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,38,38,6,7,intermediate,intermediate,2,3,0.0,False,False,18.3,0.95,2.97,0,stay_out,True,-0.7,-43.3,77.035,-0.965,False,False,1.0473,,,True,2.3701,True,0.4163,True,1.5801,True,-1.0092,False,2.1182,False,-0.5524
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,39,39,6,7,intermediate,intermediate,0,0,0.116,False,False,15.57,2.98,1.74,4,pit_intermediate,True,-0.75,-44.05,80.961,2.961,False,False,1.1851,,,True,-0.4919,True,-1.3373,True,-0.8054,True,-0.4444,True,0.66,True,-0.7675
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,40,40,6,7,intermediate,intermediate,0,0,0.068,False,False,17.64,1.45,2.36,4,pit_intermediate,True,-0.75,-44.8,80.048,2.048,False,False,1.1975,,,True,0.9146,True,0.9664,True,2.0495,True,-1.1223,True,2.9224,True,-0.5186
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,41,41,6,7,intermediate,intermediate,0,1,0.0,False,False,14.13,2.19,1.57,0,stay_out,True,-0.7,-45.5,75.548,-2.452,False,False,1.1363,,,True,2.1028,True,-0.3988,True,1.2503,True,0.2765,False,-0.975,False,-1.037
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,42,42,5,6,intermediate,intermediate,1,2,0.0,False,False,14.22,2.11,2.55,0,stay_out,True,-0.6,-46.1,78.125,0.125,False,False,0.6777,,,True,2.2011,True,0.4863,True,-1.1046,True,-0.0139,False,-1.4863,False,-0.3001
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,43,43,5,6,intermediate,intermediate,2,3,0.0,False,False,12.56,2.33,1.24,0,stay_out,True,-0.6,-46.7,79.334,1.334,False,False,1.0852,,,True,1.1106,True,1.7332,True,0.6119,True,-0.8869,False,-0.8762,False,-0.7738
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,44,44,5,6,intermediate,intermediate,3,4,0.0,False,False,11.17,1.17,0.5,0,stay_out,True,-0.6,-47.3,77.58,-0.42,False,False,0.9541,,,True,0.5939,True,1.9646,True,-0.2835,True,1.0166,False,0.3222,False,-0.5622
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,45,45,4,5,intermediate,intermediate,4,5,0.0,False,False,10.57,2.36,2.69,0,stay_out,True,-0.5,-47.8,77.56,-0.44,False,False,0.8129,,,True,0.355,True,-0.1183,True,0.3575,True,1.8021,False,-1.0942,False,-2.0808
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,46,46,5,6,intermediate,intermediate,5,6,0.0,False,False,12.9,2.94,1.99,0,stay_out,True,-0.6,-48.4,77.473,-0.527,False,False,0.7547,,,True,1.9484,True,0.7839,True,0.0505,True,0.5872,False,-0.3255,False,-1.6832
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,47,47,4,5,intermediate,intermediate,0,0,0.05,False,False,13.69,1.79,1.51,4,pit_intermediate,True,-0.55,-48.95,81.329,3.329,False,False,0.6708,,,True,0.2606,True,1.4467,True,1.1598,True,-0.8336,True,1.8937,True,-0.7919
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,48,48,5,6,intermediate,intermediate,0,1,0.0,False,False,9.72,2.2,2.41,0,stay_out,True,-0.6,-49.55,79.016,1.016,False,False,1.1226,,,True,2.2393,True,0.774,True,1.1784,True,-0.1427,False,1.3722,False,-1.6628
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,49,49,4,5,intermediate,intermediate,1,2,0.0,True,False,8.57,2.45,0.79,0,stay_out,True,-0.5,-50.05,77.11,-0.89,False,False,0.5253,,,True,0.2946,True,0.129,True,0.4805,True,-0.8353,False,0.1255,False,-1.1958
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,50,50,3,4,intermediate,intermediate,2,3,0.0,False,False,10.84,2.12,1.01,0,stay_out,True,-0.4,-50.45,80.315,2.315,False,False,1.1048,,,True,1.9682,True,-0.4454,True,-0.6157,True,0.2601,False,0.8581,False,0.1279
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,51,51,3,4,intermediate,intermediate,3,4,0.0,False,False,8.29,2.3,1.38,0,stay_out,True,-0.4,-50.85,77.296,-0.704,False,False,0.8808,,,True,0.6958,True,-1.3171,True,0.297,True,-0.1356,False,0.8417,False,-0.4737
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,52,52,4,5,intermediate,intermediate,4,5,0.0,False,False,14.12,2.7,0.78,0,stay_out,True,-0.5,-51.35,78.053,0.053,False,False,0.9874,,,True,0.3046,True,-1.3703,True,0.5503,True,1.1494,False,0.3985,False,-1.0519
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,53,53,3,4,intermediate,intermediate,5,6,0.0,False,False,8.16,2.64,0.89,0,stay_out,True,-0.4,-51.75,76.656,-1.344,False,False,0.8594,,,True,0.7142,True,0.2261,True,0.7709,True,-1.5616,False,0.6658,False,0.7929
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,54,54,3,4,intermediate,intermediate,6,7,0.0,False,False,10.76,0.89,1.32,0,stay_out,True,-0.4,-52.15,76.359,-1.641,False,False,0.9908,,,True,1.2742,True,-1.1825,True,-0.9618,True,0.4846,False,-0.5543,False,2.1564
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,55,55,4,5,intermediate,intermediate,7,8,0.0,False,False,13.84,1.76,2.56,0,stay_out,True,-0.5,-52.65,77.38,-0.62,False,False,1.1173,,,True,1.6523,True,0.1651,True,2.6453,True,-0.5523,False,-0.5241,False,-0.0611
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,56,56,4,5,intermediate,intermediate,8,9,0.0,False,False,11.66,2.74,1.82,0,stay_out,True,-0.5,-53.15,79.45,1.45,False,False,0.639,,,True,2.0471,True,0.8726,True,-0.8912,True,-0.8716,False,-0.6169,False,0.7005
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,57,57,3,4,intermediate,intermediate,9,10,0.0,True,False,7.24,1.18,1.76,0,stay_out,True,-0.4,-53.55,80.082,2.082,False,False,0.9827,,,True,2.1264,True,-0.0322,True,-0.4969,True,0.1422,False,-2.734,False,0.7156
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,58,58,3,4,intermediate,intermediate,10,11,0.0,False,False,6.77,1.77,2.08,0,stay_out,True,-0.4,-53.95,76.97,-1.03,False,False,0.5348,,,True,3.6704,True,-0.0452,True,-0.6721,True,0.7476,False,0.8913,False,0.3146
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,59,59,3,4,intermediate,intermediate,0,0,0.014,False,False,10.7,2.36,2.71,4,pit_intermediate,True,-0.45,-54.4,80.7,2.7,False,False,0.4026,,,True,0.1612,True,1.1601,True,0.8505,True,0.1905,True,0.6035,True,-0.8487
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,60,60,4,5,intermediate,intermediate,0,1,0.0,False,False,13.22,2.77,2.98,0,stay_out,True,-0.5,-54.9,79.449,1.449,False,False,0.9177,,,True,1.291,True,0.8059,True,3.1041,True,-2.5151,False,-0.3052,False,-0.0728
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,61,61,4,5,intermediate,intermediate,0,0,0.017,False,False,7.82,1.19,2.31,4,pit_intermediate,True,-0.55,-55.45,81.372,3.372,False,False,0.4361,,,True,1.4147,True,-0.14,True,1.0099,True,-1.4723,True,2.5192,True,0.5404
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,62,62,4,5,intermediate,intermediate,0,1,0.0,False,False,11.76,2.13,0.71,0,stay_out,True,-0.5,-55.95,78.519,0.519,False,False,0.9806,,,True,1.1291,True,0.5384,True,-0.5916,True,0.4597,False,0.0859,False,-0.1598
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,63,63,5,6,intermediate,intermediate,1,2,0.0,False,False,13.9,1.01,2.15,0,stay_out,True,-0.6,-56.55,77.243,-0.757,False,False,1.0949,,,True,-0.3005,True,-1.8991,True,-0.0124,True,-0.2105,False,1.2541,False,1.8044
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,64,64,6,7,intermediate,intermediate,0,0,0.065,False,False,18.71,0.64,2.97,4,pit_intermediate,True,-0.75,-57.3,81.733,3.733,False,False,0.5141,,,True,-0.1689,True,-0.1871,True,-0.8192,True,-1.4112,True,0.593,True,-0.0658
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,65,65,6,7,intermediate,intermediate,0,1,0.0,False,False,10.93,2.61,0.75,0,stay_out,True,-0.7,-58.0,78.688,0.688,False,False,0.4182,,,True,1.7295,True,0.2441,True,-0.8898,True,-0.8079,False,-1.411,False,0.0419
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,66,66,6,7,intermediate,intermediate,1,2,0.0,False,False,17.54,2.3,2.94,0,stay_out,True,-0.7,-58.7,75.924,-2.076,False,False,0.7066,,,True,1.0181,True,0.9795,True,1.6458,True,-0.6889,False,-0.8042,False,-1.4355
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,67,67,6,7,intermediate,intermediate,2,3,0.0,False,False,15.4,1.11,1.34,0,stay_out,True,-0.7,-59.4,78.935,0.935,False,False,0.7206,,,True,2.239,True,0.025,True,-0.6284,True,-0.223,False,0.2141,False,1.3439
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,68,68,7,8,intermediate,intermediate,3,4,0.0,False,False,20.0,2.56,1.57,0,stay_out,True,-0.8,-60.2,77.664,-0.336,False,False,0.9591,,,True,1.2591,True,1.441,True,0.0891,True,-1.2521,False,-1.2526,False,1.9677
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,69,69,7,8,intermediate,intermediate,4,5,0.0,False,False,22.71,1.55,1.74,0,stay_out,True,-0.8,-61.0,78.563,0.563,False,False,0.9159,,,True,2.5516,True,-0.181,True,0.5905,True,-0.7605,False,-0.2571,False,0.1983
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,70,70,6,7,intermediate,intermediate,5,6,0.0,False,False,13.79,1.07,1.8,0,stay_out,True,-0.7,-61.7,75.979,-2.021,False,False,0.4611,,,True,1.7301,True,-0.2481,True,-0.2908,True,-0.0282,False,0.6352,False,0.3096
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,71,71,6,7,intermediate,intermediate,6,7,0.0,False,False,20.23,2.61,1.73,0,stay_out,True,-0.7,-62.4,79.889,1.889,False,False,0.9074,,,True,0.1623,True,1.0492,True,-1.3325,True,-0.5285,False,0.4887,False,-0.7853
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,72,72,6,7,intermediate,intermediate,7,8,0.0,False,False,15.59,2.94,1.66,0,stay_out,True,-0.7,-63.1,79.458,1.458,False,False,0.7891,,,True,1.4812,True,-0.1315,True,1.1161,True,0.9103,False,1.2445,False,0.8265
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,73,73,6,7,intermediate,intermediate,8,9,0.0,False,False,14.71,1.95,2.44,0,stay_out,True,-0.7,-63.8,77.229,-0.771,False,False,0.6868,,,True,1.0928,True,-0.2229,True,0.5144,True,0.6437,False,-1.5708,False,0.0859
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,74,74,6,7,intermediate,intermediate,9,10,0.0,True,False,15.89,1.71,1.14,0,stay_out,True,-0.7,-64.5,79.031,1.031,False,False,0.746,,,True,2.9852,True,0.4798,True,0.5744,True,0.9374,False,-0.8273,False,-0.5033
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,75,75,8,9,intermediate,intermediate,0,0,0.449,False,False,18.05,0.69,1.6,4,pit_intermediate,True,-0.95,-65.45,81.8,3.8,False,False,1.0329,,,True,1.7736,True,-0.0548,True,-2.3785,True,-1.2537,True,1.2902,True,-0.582
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,76,76,7,8,intermediate,intermediate,0,1,0.0,False,False,23.43,0.55,2.23,0,stay_out,True,-0.8,-66.25,76.118,-1.882,False,False,0.7291,,,True,1.6082,True,-0.1664,True,-1.2863,True,-0.8762,False,0.4156,False,-0.672
sample-run,dqn,1003,dqn-1003-monaco,monaco,2026,Monaco Grand Prix,77,77,7,8,intermediate,intermediate,1,2,0.0,False,False,21.59,0.88,1.63,0,stay_out,True,-0.8,-67.05,79.245,1.245,True,False,0.915,,,True,0.824,True,-0.1063,True,-0.3598,True,0.9664,False,-0.6695,False,-0.8247
sample-run,qrl,1003,qrl-1003-monaco,monaco,2026,Monaco Grand Prix,0,0,13,14,medium,medium,0,1,0.0,False,False,26.07,1.98,2.43,0,stay_out,True,-1.4,-1.4,76.159,-1.841,False,False,2.9276,,,True,1.6236,True,-1.0112,True,0.0323,True,0.1375,False,0.561,False,-0.0971
sample-run,qrl,1003,qrl-1003-monaco,monaco,2026,Monaco Grand Prix,1,1,13,14,medium,medium,1,2,0.0,False,False,41.48,0.51,2.09,0,stay_out,True,-1.4,-2.8,79.155,1.155,False,False,2.6195,,,True,1.2061,True,-0.1283,True,1.7275,True,1.2934,False,0.4787,False,-0.2362
sample-run,qrl,1003,qrl-1003-monaco,monaco,2026,Monaco Grand Prix,2,2,14,15,medium,medium,2,3,0.0,False,False,36.13,0.51,2.58,0,stay_out,True,-1.5,-4.3,77.918,-0.082,False,False,2.9239,,,True,-0.3301,True,-0.059,True,-0.8954,True,-2.4398,False,0.5181,False,1.9082
